iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
MEX,North America,Mexico,2021-10-27,3788986.0,4538.0,3032.571,286888.0,392.0,220.143,29087.375,34.837,23.281,2202.388,3.009,1.69,0.88,,,,,,,,,10985887.0,21612.0,84.337,0.166,18673.0,0.143,0.187,5.3,people tested,,,,,,683024.0,,,,,5243.0,234424.0,0.18,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-10-28,3798286.0,9300.0,3675.714,287631.0,743.0,280.286,29158.769,71.394,28.218,2208.092,5.704,2.152,0.89,,,,,,,,,11006491.0,20604.0,84.495,0.158,18455.0,0.142,0.185,5.4,people tested,,,,,,691752.0,,,,,5310.0,232869.0,0.179,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-10-29,3802287.0,4001.0,3582.571,287951.0,320.0,285.429,29189.484,30.715,27.503,2210.549,2.457,2.191,0.89,,,,,,,,,11025739.0,19248.0,84.643,0.148,18023.0,0.138,0.186,5.4,people tested,118849796.0,71366205.0,55942853.0,,,698884.0,91.24,54.79,42.95,,5365.0,234522.0,0.18,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-10-30,3805765.0,3478.0,3443.429,288276.0,325.0,288.143,29216.184,26.7,26.435,2213.044,2.495,2.212,0.89,,,,,,,,,11033646.0,7907.0,84.703,0.061,17853.0,0.137,0.184,5.4,people tested,126095919.0,74560444.0,60366148.0,,7246123.0,1648223.0,96.8,57.24,46.34,,12653.0,668665.0,0.513,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-10-31,3807211.0,1446.0,3650.0,288365.0,89.0,300.857,29227.285,11.101,28.02,2213.727,0.683,2.31,0.89,,,,,,,,,11038864.0,5218.0,84.743,0.04,17705.0,0.136,0.183,5.5,people tested,126339370.0,74607721.0,60565545.0,,243451.0,1593341.0,96.99,57.28,46.5,,12232.0,661934.0,0.508,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,612535.7,43.51,12.59,4702.328119
MEX,North America,Mexico,2021-11-01,3807211.0,0.0,3251.857,288365.0,0.0,267.0,29227.285,0.0,24.964,2213.727,0.0,2.05,0.89,,,,,,,,,11057119.0,18255.0,84.884,0.14,16534.0,0.127,0.181,5.5,people tested,126429271.0,74634486.0,60629516.0,,89901.0,1543520.0,97.06,57.3,46.54,,11849.0,655060.0,0.503,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-02,3808205.0,994.0,3393.857,288464.0,99.0,281.143,29234.916,7.631,26.054,2214.487,0.76,2.158,0.9,,,,,,,,,11070127.0,13008.0,84.983,0.1,15122.0,0.116,0.182,5.5,people tested,,,,,,1319263.0,,,,,10128.0,520271.0,0.399,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-03,3811793.0,3588.0,3258.143,288733.0,269.0,263.571,29262.46,27.544,25.012,2216.552,2.065,2.023,0.91,,,,,,,,,11092878.0,22751.0,85.158,0.175,15284.0,0.117,0.18,5.6,people tested,126522110.0,74642433.0,60714988.0,,,1249278.0,97.13,57.3,46.61,,9590.0,503236.0,0.386,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-04,3814453.0,2660.0,2309.571,288887.0,154.0,179.429,29282.88,20.42,17.73,2217.734,1.182,1.377,0.91,,,,,,,,,11115028.0,22150.0,85.328,0.17,15505.0,0.119,0.177,5.6,people tested,126884663.0,74687340.0,61036413.0,,362553.0,1224455.0,97.41,57.34,46.86,,9400.0,492050.0,0.378,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-05,3818216.0,3763.0,2275.571,289131.0,244.0,168.571,29311.768,28.888,17.469,2219.607,1.873,1.294,0.93,,,,,,,,,11136022.0,20994.0,85.489,0.161,15755.0,0.121,0.171,5.8,people tested,,,,,,1212427.0,,,,,9308.0,486363.0,0.373,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-06,3825404.0,7188.0,2805.571,289674.0,543.0,199.714,29366.949,55.181,21.538,2223.776,4.169,1.533,0.94,,,,,,,,,11144085.0,8063.0,85.551,0.062,15777.0,0.121,0.172,5.8,people tested,,,,,,241855.0,,,,,1857.0,41957.0,0.032,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-07,3826786.0,1382.0,2796.429,289734.0,60.0,195.571,29377.559,10.609,21.468,2224.237,0.461,1.501,0.94,,,,,,,,,11150055.0,5970.0,85.597,0.046,15884.0,0.122,0.172,5.8,people tested,128241025.0,74937548.0,62164245.0,,,271665.0,98.45,57.53,47.72,,2086.0,47118.0,0.036,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,614160.5,43.18,11.02,4714.801421
MEX,North America,Mexico,2021-11-08,3826786.0,0.0,2796.429,289734.0,0.0,195.571,29377.559,0.0,21.468,2224.237,0.0,1.501,0.95,,,,,,,,,11174690.0,24635.0,85.786,0.189,16796.0,0.129,0.169,5.9,people tested,128356362.0,74953313.0,62264479.0,,115337.0,275299.0,98.54,57.54,47.8,,2113.0,45547.0,0.035,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-09,3831259.0,4473.0,3293.429,290110.0,376.0,235.143,29411.897,34.338,25.283,2227.123,2.886,1.805,0.95,,,,,,,,,11196750.0,22060.0,85.955,0.169,18089.0,0.139,0.165,6.1,people tested,,,,,,310374.0,,,,,2383.0,60517.0,0.046,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-10,3831259.0,0.0,2780.857,290110.0,0.0,196.714,29411.897,0.0,21.348,2227.123,0.0,1.51,0.95,,,,,,,,,11217924.0,21174.0,86.118,0.163,17864.0,0.137,0.162,6.2,people tested,128940251.0,75170848.0,62684986.0,,,345449.0,98.99,57.71,48.12,,2652.0,75488.0,0.058,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-11,3838308.0,7049.0,3407.857,290630.0,520.0,249.0,29466.011,54.114,26.162,2231.115,3.992,1.912,0.96,,,,,,,,,11238020.0,20096.0,86.272,0.154,17570.0,0.135,0.164,6.1,people tested,129201826.0,75260370.0,62881897.0,,261575.0,331023.0,99.19,57.78,48.27,,2541.0,81861.0,0.063,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-12,3838308.0,0.0,2870.286,290630.0,0.0,214.143,29466.011,0.0,22.035,2231.115,0.0,1.644,0.96,,,,,,,,,11256956.0,18936.0,86.418,0.145,17276.0,0.133,0.165,6.1,people tested,,,,,,295212.0,,,,,2266.0,78497.0,0.06,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-13,3841661.0,3353.0,2322.429,290872.0,242.0,171.143,29491.751,25.74,17.829,2232.973,1.858,1.314,0.97,,,,,,,,,11263975.0,7019.0,86.472,0.054,17127.0,0.131,0.165,6.1,people tested,,,,,,259400.0,,,,,1991.0,75133.0,0.058,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-14,3844791.0,3130.0,2572.143,291089.0,217.0,193.571,29515.78,24.028,19.746,2234.639,1.666,1.486,0.98,,,,,,,,,11268893.0,4918.0,86.509,0.038,16977.0,0.13,0.165,6.1,people tested,129806147.0,75439928.0,63353433.0,,,223589.0,99.65,57.91,48.64,,1716.0,71769.0,0.055,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,615686.5,42.84,10.34,4726.516253
MEX,North America,Mexico,2021-11-15,3845733.0,942.0,2706.714,291147.0,58.0,201.857,29523.011,7.232,20.779,2235.084,0.445,1.55,0.98,,,,,,,,,11276039.0,7146.0,86.564,0.055,14478.0,0.111,0.166,6.0,people tested,129859458.0,75455207.0,63394870.0,,53311.0,214728.0,99.69,57.93,48.67,,1648.0,71699.0,0.055,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-16,3846508.0,775.0,2178.429,291204.0,57.0,156.286,29528.961,5.95,16.723,2235.522,0.438,1.2,0.99,,,,,,,,,11297939.0,21900.0,86.732,0.168,14456.0,0.111,0.17,5.9,people tested,129874396.0,75459027.0,63407243.0,,14938.0,175156.0,99.7,57.93,48.68,,1345.0,56707.0,0.044,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-17,3851079.0,4571.0,2831.429,291573.0,369.0,209.0,29564.052,35.091,21.736,2238.354,2.833,1.604,1.0,,,,,,,,,11318216.0,20277.0,86.888,0.156,14327.0,0.11,0.174,5.7,people tested,129993156.0,75497762.0,63495569.0,,118760.0,150415.0,99.79,57.96,48.74,,1155.0,46702.0,0.036,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-18,3854994.0,3915.0,2383.714,291929.0,356.0,185.571,29594.106,30.055,18.299,2241.087,2.733,1.425,1.0,,,,,,,,,11338088.0,19872.0,87.04,0.153,14295.0,0.11,0.173,5.8,people tested,130244910.0,75577084.0,63690510.0,,251754.0,149012.0,99.99,58.02,48.89,,1144.0,45245.0,0.035,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-19,3854994.0,0.0,2383.714,291929.0,0.0,185.571,29594.106,0.0,18.299,2241.087,0.0,1.425,1.01,,,,,,,,,11356315.0,18227.0,87.18,0.14,14194.0,0.109,0.173,5.8,people tested,,,,,,159156.0,,,,,1222.0,51549.0,0.04,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-20,3858831.0,3837.0,2452.857,292145.0,216.0,181.857,29623.562,29.456,18.83,2242.745,1.658,1.396,1.02,,,,,,,,,11364123.0,7808.0,87.24,0.06,14307.0,0.11,0.173,5.8,people tested,130789808.0,75785054.0,64131916.0,,,169300.0,100.41,58.18,49.23,,1300.0,57854.0,0.044,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-21,3862137.0,3306.0,2478.0,292372.0,227.0,183.286,29648.942,25.38,19.023,2244.488,1.743,1.407,1.03,,,,,,,,,11370241.0,6118.0,87.287,0.047,14478.0,0.111,0.172,5.8,people tested,130975650.0,75862107.0,64249748.0,,185842.0,167072.0,100.55,58.24,49.32,,1283.0,60311.0,0.046,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,617091.5,42.49,9.41,4737.302189
MEX,North America,Mexico,2021-11-22,3864278.0,2141.0,2649.286,292524.0,152.0,196.714,29665.378,16.436,20.338,2245.655,1.167,1.51,1.04,,,,,,,,,11392797.0,22556.0,87.46,0.173,16680.0,0.128,0.175,5.7,people tested,131075161.0,75896683.0,64317192.0,,99511.0,173672.0,100.62,58.26,49.38,,1333.0,63068.0,0.048,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-23,3864278.0,0.0,2538.571,292524.0,0.0,188.571,29665.378,0.0,19.488,2245.655,0.0,1.448,1.04,,,,,,,,,11412680.0,19883.0,87.613,0.153,16392.0,0.126,0.174,5.7,people tested,,,,,,193285.0,,,,,1484.0,73212.0,0.056,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-24,3867976.0,3698.0,2413.857,292850.0,326.0,182.429,29693.767,28.389,18.531,2248.158,2.503,1.4,1.05,,,,,,,,,11432322.0,19642.0,87.764,0.151,16301.0,0.125,0.172,5.8,people tested,131379625.0,76046332.0,64502180.0,,,198067.0,100.86,58.38,49.52,,1521.0,78367.0,0.06,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-25,3876391.0,8415.0,3056.714,293449.0,599.0,217.143,29758.367,64.6,23.466,2252.756,4.598,1.667,1.06,,,,,,,,,11451072.0,18750.0,87.908,0.144,16141.0,0.124,0.173,5.8,people tested,131601135.0,76164064.0,64618673.0,,221510.0,193746.0,101.03,58.47,49.61,,1487.0,83854.0,0.064,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-26,3879836.0,3445.0,3548.857,293614.0,165.0,240.714,29784.814,26.447,27.244,2254.023,1.267,1.848,1.06,,,,,,,,,11469703.0,18631.0,88.051,0.143,16198.0,0.124,0.171,5.8,people tested,,,,,,190272.0,,,,,1461.0,91597.0,0.07,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-27,3879836.0,0.0,3000.714,293614.0,0.0,209.857,29784.814,0.0,23.036,2254.023,0.0,1.611,1.05,,,,,,,,,11477200.0,7497.0,88.108,0.058,16154.0,0.124,0.17,5.9,people tested,132097392.0,76480431.0,64830452.0,,,186798.0,101.41,58.71,49.77,,1434.0,99340.0,0.076,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-28,3882792.0,2956.0,2950.714,293859.0,245.0,212.429,29807.507,22.693,22.652,2255.904,1.881,1.631,1.05,,,,,,,,,11482554.0,5354.0,88.15,0.041,16045.0,0.123,0.171,5.8,people tested,132308788.0,76609987.0,64922896.0,,211396.0,190448.0,101.57,58.81,49.84,,1462.0,106840.0,0.082,38.89,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,617596.9,42.08,3.27,4741.182056
MEX,North America,Mexico,2021-11-29,3884566.0,1774.0,2898.286,293950.0,91.0,203.714,29821.125,13.619,22.25,2256.602,0.699,1.564,1.05,,,,,,,,,11504123.0,21569.0,88.315,0.166,15904.0,0.122,0.169,5.9,people tested,132422896.0,76685147.0,64971111.0,,114108.0,192534.0,101.66,58.87,49.88,,1478.0,112638.0,0.086,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-11-30,3884566.0,0.0,2898.286,293950.0,0.0,203.714,29821.125,0.0,22.25,2256.602,0.0,1.564,1.06,,,,,,,,,11523191.0,19068.0,88.461,0.146,15787.0,0.121,0.167,6.0,people tested,132636811.0,76845255.0,65038728.0,,213915.0,201345.0,101.82,58.99,49.93,,1546.0,124821.0,0.096,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-01,3891218.0,6652.0,3320.286,294428.0,478.0,225.429,29872.192,51.066,25.489,2260.272,3.67,1.731,1.06,,,,,,,,,11541783.0,18592.0,88.604,0.143,15637.0,0.12,0.167,6.0,people tested,132840902.0,77011430.0,65089672.0,,204091.0,208754.0,101.98,59.12,49.97,,1603.0,137871.0,0.106,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-02,3891218.0,0.0,2118.143,294428.0,0.0,139.857,29872.192,0.0,16.261,2260.272,0.0,1.074,1.06,,,,,,,,,11559832.0,18049.0,88.743,0.139,15537.0,0.119,0.168,6.0,people tested,133256228.0,77366309.0,65166868.0,,415326.0,236442.0,102.3,59.39,50.03,,1815.0,171749.0,0.132,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-03,3897452.0,6234.0,2516.571,294904.0,476.0,184.286,29920.049,47.857,19.319,2263.926,3.654,1.415,1.07,,,,,,,,,11577553.0,17721.0,88.879,0.136,15407.0,0.118,0.169,5.9,people tested,,,,,,254047.0,,,,,1950.0,192126.0,0.147,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-04,3897452.0,0.0,2516.571,294904.0,0.0,184.286,29920.049,0.0,19.319,2263.926,0.0,1.415,1.06,,,,,,,,,11584081.0,6528.0,88.929,0.05,15269.0,0.117,0.17,5.9,people tested,,,,,,271653.0,,,,,2085.0,212503.0,0.163,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-05,3901263.0,3811.0,2638.714,295203.0,299.0,192.0,29949.305,29.256,20.257,2266.221,2.295,1.474,1.07,,,,,,,,,11589537.0,5456.0,88.971,0.042,15283.0,0.117,0.169,5.9,people tested,134370326.0,78268776.0,65422436.0,,,294505.0,103.15,60.09,50.22,,2261.0,236970.0,0.182,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,618398.5,41.7,5.24,4747.335797
MEX,North America,Mexico,2021-12-06,3902015.0,752.0,2492.714,295313.0,110.0,194.714,29955.078,5.773,19.136,2267.066,0.844,1.495,1.07,,,,,,,,,11610966.0,21429.0,89.135,0.165,15263.0,0.117,0.167,6.0,people tested,,,,,,309247.0,,,,,2374.0,252296.0,0.194,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-07,3902015.0,0.0,2492.714,295313.0,0.0,194.714,29955.078,0.0,19.136,2267.066,0.0,1.495,1.08,,,,,,,,,11630190.0,19224.0,89.283,0.148,15286.0,0.117,0.168,6.0,people tested,,,,,,309731.0,,,,,2378.0,255486.0,0.196,29.63,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-08,3905319.0,3304.0,2014.429,295602.0,289.0,167.714,29980.443,25.364,15.464,2269.284,2.219,1.288,1.09,,,,,,,,,11648438.0,18248.0,89.423,0.14,15236.0,0.117,0.167,6.0,people tested,135022230.0,78816099.0,65543077.0,,,311618.0,103.65,60.51,50.32,,2392.0,257810.0,0.198,29.63,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-09,3911714.0,6395.0,2928.0,296188.0,586.0,251.429,30029.536,49.093,22.478,2273.783,4.499,1.93,1.1,,,,,,,,,11666791.0,18353.0,89.564,0.141,15280.0,0.117,0.163,6.1,people tested,135481459.0,79202068.0,65630611.0,,459229.0,317890.0,104.01,60.8,50.38,,2440.0,262251.0,0.201,29.63,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-10,3911714.0,0.0,2037.429,296188.0,0.0,183.429,30029.536,0.0,15.641,2273.783,0.0,1.408,1.1,,,,,,,,,11683577.0,16786.0,89.693,0.129,15146.0,0.116,0.165,6.1,people tested,,,,,,361101.0,,,,,2772.0,289985.0,0.223,29.63,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-11,3914706.0,2992.0,2464.857,296385.0,197.0,211.571,30052.505,22.969,18.922,2275.295,1.512,1.624,1.11,,,,,,,,,11689925.0,6348.0,89.741,0.049,15121.0,0.116,0.164,6.1,people tested,136829147.0,80191983.0,66003384.0,,,404312.0,105.04,61.56,50.67,,3104.0,317718.0,0.244,29.63,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-12,3917361.0,2655.0,2299.714,296620.0,235.0,202.429,30072.887,20.382,17.654,2277.099,1.804,1.554,1.12,,,,,,,,,11695109.0,5184.0,89.781,0.04,15082.0,0.116,0.165,6.1,people tested,137169511.0,80388496.0,66150375.0,,340364.0,399884.0,105.3,61.71,50.78,,3070.0,302817.0,0.232,29.63,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,618862.1,41.3,3.01,4750.894772
MEX,North America,Mexico,2021-12-13,3918216.0,855.0,2314.429,296672.0,52.0,194.143,30079.451,6.564,17.767,2277.498,0.399,1.49,1.13,,,,,,,,,11714324.0,19215.0,89.929,0.148,14765.0,0.113,0.164,6.1,people tested,137357032.0,80503005.0,66225140.0,,187521.0,395629.0,105.45,61.8,50.84,,3037.0,293113.0,0.225,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-14,3918987.0,771.0,2424.571,296721.0,49.0,201.143,30085.369,5.919,18.613,2277.875,0.376,1.544,1.15,,,,,,,,,11731763.0,17439.0,90.063,0.134,14510.0,0.111,0.163,6.1,people tested,,,,,,471344.0,,,,,3618.0,357577.0,0.275,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-15,3924638.0,5651.0,2759.857,297188.0,467.0,226.571,30128.751,43.382,21.187,2281.46,3.585,1.739,1.16,,,,,,,,,11749042.0,17279.0,90.195,0.133,14372.0,0.11,0.163,6.1,people tested,138851637.0,81770394.0,66459570.0,,,547058.0,106.59,62.77,51.02,,4200.0,422042.0,0.324,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-16,3927265.0,2627.0,2221.571,297356.0,168.0,166.857,30148.918,20.167,17.055,2282.749,1.29,1.281,1.17,,,,,,,,,11765591.0,16549.0,90.322,0.127,14114.0,0.108,0.166,6.0,people tested,139820373.0,81785946.0,66586509.0,,968736.0,619845.0,107.34,62.79,51.12,,4758.0,369125.0,0.283,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-17,3927265.0,0.0,2221.571,297356.0,0.0,166.857,30148.918,0.0,17.055,2282.749,0.0,1.281,1.18,,,,,,,,,11780981.0,15390.0,90.441,0.118,13915.0,0.107,0.166,6.0,people tested,,,,,,614161.0,,,,,4715.0,299591.0,0.23,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-18,3930015.0,2750.0,2187.0,297568.0,212.0,169.0,30170.029,21.111,16.789,2284.377,1.627,1.297,1.21,,,,,,,,,11787488.0,6507.0,90.49,0.05,13938.0,0.107,0.168,6.0,people tested,,,,,,608477.0,,,,,4671.0,230056.0,0.177,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-12-19,3932545.0,2530.0,2169.143,297835.0,267.0,173.571,30189.452,19.422,16.652,2286.427,2.05,1.332,1.23,,,,,,,,,11792744.0,5256.0,90.531,0.04,13948.0,0.107,0.168,6.0,people tested,141722544.0,81810589.0,66740075.0,,,650433.0,108.8,62.8,51.24,,4993.0,203156.0,0.156,35.19,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,618944.5,40.87,0.51,4751.527342
